state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase
North Dakota,5/7/2020 0:00,760077,43506,57.23893763,2518,1371,49,39496,3.151289477,31,4.08,0
North Dakota,5/8/2020 0:00,760077,45424,59.76236618,1918,1424,53,41076,3.134906657,33,4.34,2
North Dakota,5/9/2020 0:00,760077,47315,62.25027201,1891,1464,40,42469,3.094156187,35,4.6,2
North Dakota,5/10/2020 0:00,760077,48661,64.02114523,1346,1490,26,43378,3.06200037,35,4.6,0
North Dakota,5/11/2020 0:00,760077,51107,67.23924023,2446,1516,26,45496,2.966325552,36,4.74,1
North Dakota,5/12/2020 0:00,760077,52390,68.92722711,1283,1568,52,46261,2.992937584,38,5,2
North Dakota,5/13/2020 0:00,760077,54093,71.16778958,1703,1642,74,47298,3.035512913,40,5.26,2
North Dakota,5/14/2020 0:00,760077,56410,74.21616494,2317,1709,67,48599,3.02960468,40,5.26,0
North Dakota,5/15/2020 0:00,760077,58496,76.96062373,2086,1760,51,49954,3.008752735,42,5.53,2
North Dakota,5/16/2020 0:00,760077,61180,80.49184491,2684,1847,87,51639,3.018960445,42,5.53,0
North Dakota,5/17/2020 0:00,760077,63653,83.74546263,2473,1898,51,53321,2.981791903,43,5.66,1
North Dakota,5/18/2020 0:00,760077,65675,86.40571942,2022,1929,31,54630,2.937190712,44,5.79,1
North Dakota,5/19/2020 0:00,760077,67514,88.82521113,1839,1989,60,55737,2.946055633,45,5.92,1
North Dakota,5/20/2020 0:00,760077,69496,91.43284167,1982,2070,81,57105,2.978588696,49,6.45,4
North Dakota,5/21/2020 0:00,760077,72120,94.88512348,2624,2165,95,59050,3.001941209,51,6.71,2
North Dakota,5/22/2020 0:00,760077,74611,98.16242302,2491,2235,70,60513,2.995536851,52,6.84,1
North Dakota,5/23/2020 0:00,760077,76868,101.131859,2257,2284,49,61783,2.97132747,52,6.84,0
North Dakota,5/24/2020 0:00,760077,79149,104.1328707,2281,2338,54,63070,2.953922349,53,6.97,1
North Dakota,5/25/2020 0:00,760077,81074,106.6655089,1925,2378,40,63893,2.933122826,54,7.1,1
North Dakota,5/26/2020 0:00,760077,81994,107.8759126,920,2421,43,64432,2.952655072,54,7.1,0
North Dakota,5/27/2020 0:00,760077,82994,109.1915687,1000,2438,17,64901,2.937561751,59,7.76,5
North Dakota,5/28/2020 0:00,760077,84884,111.6781589,1890,2479,41,65773,2.920456152,60,7.89,1
North Dakota,5/29/2020 0:00,760077,87671,115.3448927,2787,2519,40,66933,2.873242007,62,8.16,2
North Dakota,5/30/2020 0:00,760077,90627,119.2339723,2956,2553,34,68427,2.817041279,63,8.29,1
North Dakota,5/31/2020 0:00,760077,92659,121.9073857,2032,2576,23,69463,2.780086122,64,8.42,1
North Dakota,6/1/2020 0:00,760077,94967,124.9439202,2308,2623,47,70676,2.762012067,64,8.42,0
North Dakota,6/2/2020 0:00,760077,96505,126.9673994,1538,2645,22,70998,2.740790633,68,8.95,4
North Dakota,6/3/2020 0:00,760077,99073,130.3460044,2568,2678,33,71823,2.703057342,69,9.08,1
North Dakota,6/4/2020 0:00,760077,102544,134.912647,3471,2704,26,73038,2.636916836,69,9.08,0
North Dakota,6/5/2020 0:00,760077,105094,138.2675703,2550,2744,40,74111,2.61099587,74,9.74,5
North Dakota,6/6/2020 0:00,760077,109014,143.4249425,3920,2815,71,76064,2.582237144,75,9.87,1
North Dakota,6/7/2020 0:00,760077,111261,146.3812219,2247,2859,44,77072,2.569633564,75,9.87,0
North Dakota,6/8/2020 0:00,760077,112648,148.206037,1387,2878,19,77300,2.55486116,75,9.87,0
North Dakota,6/9/2020 0:00,760077,114250,150.3137182,1602,2900,22,77765,2.538293217,75,9.87,0
North Dakota,6/10/2020 0:00,760077,117015,153.9515075,2765,2940,40,78719,2.512498398,76,10,1
North Dakota,6/11/2020 0:00,760077,120318,158.2971199,3303,2978,38,79808,2.475107631,77,10.13,1
North Dakota,6/12/2020 0:00,760077,123650,162.6808863,3332,3014,36,81148,2.437525273,77,10.13,0
North Dakota,6/13/2020 0:00,760077,126897,166.9528219,3247,3056,42,82815,2.408252362,77,10.13,0
North Dakota,6/14/2020 0:00,760077,128955,169.6604423,2058,3078,22,83800,2.386879144,77,10.13,0
North Dakota,6/15/2020 0:00,760077,130950,172.2851764,1995,3100,22,84675,2.367315769,77,10.13,0
North Dakota,6/16/2020 0:00,760077,132720,174.6138878,1770,3123,23,85527,2.353074141,77,10.13,0
North Dakota,6/17/2020 0:00,760077,137063,180.3277826,4343,3162,39,86508,2.306968328,78,10.26,1
North Dakota,6/18/2020 0:00,760077,141150,185.7048694,4087,3191,29,87461,2.260715551,81,10.66,3
North Dakota,6/19/2020 0:00,760077,144928,190.6754184,3778,3223,32,89380,2.223862884,82,10.79,1
North Dakota,6/20/2020 0:00,760077,148824,195.8012149,3896,3248,25,90980,2.182443692,82,10.79,0
North Dakota,6/21/2020 0:00,760077,152685,200.8809634,3861,3285,37,92885,2.151488358,83,10.92,1
North Dakota,6/22/2020 0:00,760077,154869,203.7543565,2184,3310,25,94140,2.137290226,83,10.92,0
North Dakota,6/23/2020 0:00,760077,155189,204.1753664,320,3317,7,94233,2.137393759,84,11.05,1
North Dakota,6/24/2020 0:00,760077,159052,209.2577463,3863,3358,41,95327,2.111259211,86,11.31,2
North Dakota,6/25/2020 0:00,760077,161946,213.0652552,2894,3390,32,96051,2.093290356,87,11.45,1
North Dakota,6/26/2020 0:00,760077,166289,218.77915,4343,3418,28,97465,2.055457667,87,11.45,0
North Dakota,6/27/2020 0:00,760077,170374,224.1536055,4085,3455,37,99061,2.02789158,87,11.45,0
North Dakota,6/28/2020 0:00,760077,173483,228.2439805,3109,3490,35,100430,2.011724492,88,11.58,1
North Dakota,6/29/2020 0:00,760077,176775,232.5751207,3292,3536,46,102152,2.000282845,88,11.58,0
North Dakota,6/30/2020 0:00,760077,178468,234.8025266,1693,3574,38,102546,2.002599906,88,11.58,0
North Dakota,7/1/2020 0:00,760077,180927,238.0377251,2459,3613,39,103611,1.996937992,89,11.71,1
North Dakota,7/2/2020 0:00,760077,184430,242.6464687,3503,3656,43,104538,1.982323917,89,11.71,0
North Dakota,7/3/2020 0:00,760077,189006,248.6669114,4576,3719,63,106852,1.967662402,89,11.71,0
North Dakota,7/4/2020 0:00,760077,193349,254.3808062,4343,3776,57,108149,1.952945192,89,11.71,0
North Dakota,7/5/2020 0:00,760077,197091,259.3039916,3742,3812,36,109312,1.934131949,89,11.71,0
North Dakota,7/6/2020 0:00,760077,198310,260.9077764,1219,3845,33,109733,1.938883566,89,11.71,0
North Dakota,7/7/2020 0:00,760077,200236,263.4417302,1926,3896,51,110459,1.945704069,93,12.24,4
North Dakota,7/8/2020 0:00,760077,203745,268.0583678,3509,3969,73,111868,1.948023264,89,11.71,-4
North Dakota,7/9/2020 0:00,760077,209551,275.6970675,5806,4068,99,113779,1.941293528,89,11.71,0
North Dakota,7/10/2020 0:00,760077,214889,282.7200402,5338,4152,84,115442,1.932160325,89,11.71,0
North Dakota,7/11/2020 0:00,760077,218947,288.058973,4058,4240,88,116608,1.93654172,91,11.97,2
North Dakota,7/12/2020 0:00,760077,223258,293.7307668,4311,4331,91,118145,1.939908088,91,11.97,0
North Dakota,7/13/2020 0:00,760077,227543,299.3683535,4285,4433,102,119436,1.948203197,91,11.97,0
North Dakota,7/14/2020 0:00,760077,229925,302.5022465,2382,4487,54,120540,1.951505926,92,12.1,1
North Dakota,7/15/2020 0:00,760077,232878,306.3873792,2953,4559,72,121999,1.95767741,92,12.1,0
North Dakota,7/16/2020 0:00,760077,236849,311.6118499,3971,4662,103,123388,1.968342699,93,12.24,1
North Dakota,7/17/2020 0:00,760077,240870,316.9021033,4021,4784,122,124683,1.986133599,94,12.37,1
North Dakota,7/18/2020 0:00,760077,245492,322.9830662,4622,4900,116,126608,1.995991723,94,12.37,0
North Dakota,7/19/2020 0:00,760077,250904,330.1033974,5412,5013,113,128835,1.997975321,96,12.63,2
North Dakota,7/20/2020 0:00,760077,256413,337.3513473,5509,5120,107,130852,1.996778634,97,12.76,1
North Dakota,7/21/2020 0:00,760077,259986,342.0521868,3573,5202,82,132086,2.00087697,98,12.89,1
North Dakota,7/22/2020 0:00,760077,264021,347.3608595,4035,5361,159,133899,2.0305203,100,13.16,2
North Dakota,7/23/2020 0:00,760077,268233,352.9024033,4212,5486,125,135323,2.04523679,101,13.29,1
North Dakota,7/24/2020 0:00,760077,272538,358.5663032,4305,5608,122,137094,2.057694707,103,13.55,2
North Dakota,7/25/2020 0:00,760077,276549,363.8434001,4011,5729,121,138524,2.071603947,103,13.55,0
North Dakota,7/26/2020 0:00,760077,281073,369.7954286,4524,5869,140,140603,2.088069647,103,13.55,0
North Dakota,7/27/2020 0:00,760077,285314,375.3751265,4241,5981,112,142380,2.096286898,103,13.55,0
North Dakota,7/28/2020 0:00,760077,289315,380.6390668,4001,6132,151,143905,2.119489138,104,13.68,1
North Dakota,7/29/2020 0:00,760077,292614,384.9794166,3299,6221,89,144856,2.126009008,106,13.95,2
North Dakota,7/30/2020 0:00,760077,296478,390.063112,3864,6294,73,145560,2.122923117,107,14.08,1
North Dakota,7/31/2020 0:00,760077,301509,396.6821783,5031,6461,167,147495,2.14288794,107,14.08,0
North Dakota,8/1/2020 0:00,760077,307324,404.3327189,5815,6593,132,149583,2.145292916,107,14.08,0
North Dakota,8/2/2020 0:00,760077,311152,409.3690508,3828,6649,56,149583,2.136897722,109,14.34,2
North Dakota,8/3/2020 0:00,760077,315710,415.3658116,4558,6776,127,151966,2.146273479,109,14.34,0
North Dakota,8/4/2020 0:00,760077,320395,421.5296608,4685,6925,149,153537,2.161394529,111,14.6,2
North Dakota,8/5/2020 0:00,760077,325826,428.6749895,5431,7047,122,154957,2.162810825,112,14.74,1
North Dakota,8/6/2020 0:00,760077,331004,435.4874572,5178,7169,122,156542,2.165834854,113,14.87,1
North Dakota,8/7/2020 0:00,760077,336501,442.7196192,5497,7318,149,158374,2.174733507,114,15,1
North Dakota,8/8/2020 0:00,760077,342078,450.0570337,5577,7498,180,159859,2.191897754,116,15.26,2
North Dakota,8/9/2020 0:00,760077,347516,457.211572,5438,7589,91,161076,2.183784344,116,15.26,0
North Dakota,8/10/2020 0:00,760077,351979,463.0833455,4463,7706,117,162126,2.189335159,117,15.39,1
North Dakota,8/11/2020 0:00,760077,357433,470.2589343,5454,7877,171,163973,2.203769658,122,16.05,5
North Dakota,8/12/2020 0:00,760077,361551,475.6768064,4118,7964,87,165049,2.202732118,124,16.31,2
North Dakota,8/13/2020 0:00,760077,368309,484.5680109,6758,8164,200,166869,2.216617025,124,16.31,0
North Dakota,8/14/2020 0:00,760077,373550,491.4633649,5241,8316,152,168281,2.226208004,125,16.45,1
North Dakota,8/15/2020 0:00,760077,379816,499.7072665,6266,8439,123,169701,2.221865324,125,16.45,0
North Dakota,8/16/2020 0:00,760077,385231,506.8315447,5415,8582,143,171213,2.227754257,129,16.97,4
North Dakota,8/17/2020 0:00,760077,387834,510.2561977,2603,8641,59,171772,2.228015079,130,17.1,1
North Dakota,8/18/2020 0:00,760077,389618,512.6033283,1784,8775,134,172146,2.252206007,132,17.37,2
North Dakota,8/19/2020 0:00,760077,394303,518.7671775,4685,8963,188,173558,2.273124983,134,17.63,2
North Dakota,8/20/2020 0:00,760077,401757,528.5740787,7454,9237,274,175545,2.299150979,134,17.63,0
North Dakota,8/21/2020 0:00,760077,408284,537.1613665,6527,9468,231,177538,2.318974047,136,17.89,2
North Dakota,8/22/2020 0:00,760077,414907,545.8749574,6623,9724,256,179302,2.343657735,136,17.89,0
North Dakota,8/23/2020 0:00,760077,419309,551.6664759,4402,9863,139,181009,2.352203268,140,18.42,4
North Dakota,8/24/2020 0:00,760077,421705,554.8187881,2396,9989,126,182018,2.368717468,140,18.42,0
North Dakota,8/25/2020 0:00,760077,424792,558.8802187,3087,10223,234,183370,2.406589578,142,18.68,2
North Dakota,8/26/2020 0:00,760077,429052,564.484914,4260,10457,234,184651,2.437233715,142,18.68,0
North Dakota,8/27/2020 0:00,760077,435666,573.186664,6614,10790,333,185759,2.476667906,143,18.81,1
North Dakota,8/28/2020 0:00,760077,443180,583.0725045,7514,11102,312,186886,2.505076944,143,18.81,0
North Dakota,8/29/2020 0:00,760077,450858,593.1741126,7678,11475,373,188263,2.545147253,145,19.08,2
North Dakota,8/30/2020 0:00,760077,454409,597.8460077,3551,11696,221,188263,2.573892683,145,19.08,0
North Dakota,8/31/2020 0:00,760077,456190,600.1891914,1781,11810,114,189945,2.5888336,147,19.34,2
North Dakota,9/1/2020 0:00,760077,458586,603.3415036,2396,12004,194,190418,2.617611528,149,19.6,2
North Dakota,9/2/2020 0:00,760077,464111,610.6105039,5525,12270,266,191830,2.6437641,152,20,3
North Dakota,9/3/2020 0:00,760077,470423,618.9149257,6312,12629,359,193270,2.684605132,154,20.26,2
North Dakota,9/4/2020 0:00,760077,476793,627.2956556,6370,12971,342,194783,2.720467792,154,20.26,0
North Dakota,9/5/2020 0:00,760077,483824,636.5460342,7031,13327,356,196165,2.754514038,159,20.92,5
North Dakota,9/6/2020 0:00,760077,488286,642.416492,4462,13626,299,197368,2.790577653,160,21.05,1
North Dakota,9/7/2020 0:00,760077,490368,645.1556882,2082,13797,171,198097,2.813601214,160,21.05,0
North Dakota,9/8/2020 0:00,760077,491742,646.9633998,1374,13872,75,198257,2.820991496,160,21.05,0
North Dakota,9/9/2020 0:00,760077,494769,650.945891,3027,14110,238,198849,2.851835907,160,21.05,0
North Dakota,9/10/2020 0:00,760077,500924,659.0437548,6155,14443,333,199849,2.883271714,163,21.45,3
North Dakota,9/11/2020 0:00,760077,506398,666.2456567,5474,14684,241,200392,2.899695496,163,21.45,0
North Dakota,9/12/2020 0:00,760077,515420,678.1155067,9022,15151,467,201430,2.939544449,170,22.37,7
North Dakota,9/13/2020 0:00,760077,523570,688.8381046,8150,15577,426,203029,2.975151365,171,22.5,1
North Dakota,9/14/2020 0:00,760077,527535,694.0546813,3965,15831,254,204399,3.000938326,173,22.76,2
North Dakota,9/15/2020 0:00,760077,529202,696.2478801,1667,16064,233,204581,3.035513849,175,23.02,2
North Dakota,9/16/2020 0:00,760077,534223,702.8537898,5021,16333,269,205724,3.057337479,175,23.02,0
North Dakota,9/17/2020 0:00,760077,540625,711.2766207,6402,16723,390,206447,3.093271676,185,24.34,10
North Dakota,9/18/2020 0:00,760077,550324,724.0371699,9699,17230,507,207963,3.130882898,187,24.6,2
North Dakota,9/19/2020 0:00,760077,556862,732.63893,6538,17607,377,208895,3.161824653,195,25.66,8
North Dakota,9/20/2020 0:00,760077,562599,740.1868495,5737,17958,351,210297,3.191971546,195,25.66,0
North Dakota,9/21/2020 0:00,760077,565843,744.4548381,3244,18244,286,211267,3.224215904,196,25.79,1
North Dakota,9/22/2020 0:00,760077,568540,748.0031628,2697,18508,264,211562,3.255355824,199,26.18,3
North Dakota,9/23/2020 0:00,760077,575479,757.132501,6939,18981,473,212871,3.298295854,206,27.1,7
North Dakota,9/24/2020 0:00,760077,582104,765.8487232,6625,19451,470,213662,3.341499114,216,28.42,10
North Dakota,9/25/2020 0:00,760077,587564,773.0322059,5460,19885,434,214749,3.384312177,222,29.21,6
North Dakota,9/26/2020 0:00,760077,594628,782.3260012,7064,20380,495,215849,3.4273529,230,30.26,8
North Dakota,9/27/2020 0:00,760077,600067,789.4818551,5439,20724,344,216894,3.453614346,234,30.79,4
North Dakota,9/28/2020 0:00,760077,603922,794.5537097,3855,20983,259,217754,3.47445531,237,31.18,3
North Dakota,9/29/2020 0:00,760077,608385,800.4254832,4463,21401,418,218447,3.517673841,242,31.84,5
North Dakota,9/30/2020 0:00,760077,613487,807.137961,5102,21846,445,219646,3.560955652,249,32.76,7
North Dakota,10/1/2020 0:00,760077,619331,814.8266557,5844,22218,372,220682,3.587419328,259,34.08,10
North Dakota,10/2/2020 0:00,760077,626450,824.192812,7119,22694,476,221618,3.622635486,267,35.13,8
North Dakota,10/3/2020 0:00,760077,632299,831.888085,5849,23134,440,222872,3.658712097,274,36.05,7
North Dakota,10/4/2020 0:00,760077,638320,839.8096509,6021,23550,416,224042,3.689372102,277,36.44,3
North Dakota,10/5/2020 0:00,760077,642669,845.5314396,4349,23862,312,224790,3.712953324,280,36.84,3
North Dakota,10/6/2020 0:00,760077,648406,853.0793591,5737,24364,502,225723,3.757522293,284,37.36,4
North Dakota,10/7/2020 0:00,760077,654648,861.2916849,6242,24857,493,226816,3.797002359,308,40.52,24
North Dakota,10/8/2020 0:00,760077,661206,869.9197581,6558,25384,527,228023,3.839045623,314,41.31,6
North Dakota,10/9/2020 0:00,760077,670039,881.5409491,8833,26040,656,229156,3.886340944,325,42.76,11
North Dakota,10/10/2020 0:00,760077,678197,892.2740722,8158,26628,588,230558,3.926292803,340,44.73,15
North Dakota,10/11/2020 0:00,760077,685711,902.1599127,7514,27265,637,231771,3.976164886,343,45.13,3
North Dakota,10/12/2020 0:00,760077,691049,909.1828854,5338,27737,472,232602,4.013753004,350,46.05,7
North Dakota,10/13/2020 0:00,760077,696068,915.7861638,5019,28245,508,233500,4.057793204,362,47.63,12
North Dakota,10/14/2020 0:00,760077,703534,925.6088528,7466,28947,702,234286,4.1145133,370,48.68,8
North Dakota,10/15/2020 0:00,760077,710266,934.4658502,6732,29653,706,235108,4.17491475,375,49.34,5
North Dakota,10/16/2020 0:00,760077,719017,945.9791574,8751,30517,864,236346,4.244266825,393,51.71,18
North Dakota,10/17/2020 0:00,760077,726187,955.4124122,7170,31261,744,237411,4.304814049,404,53.15,11
North Dakota,10/18/2020 0:00,760077,733088,964.4917554,6901,31978,717,238577,4.362095683,409,53.81,5
North Dakota,10/19/2020 0:00,760077,741160,975.1117321,8072,32637,659,240100,4.403502618,413,54.34,4
North Dakota,10/20/2020 0:00,760077,746364,981.9584068,5204,33666,1029,240906,4.510667717,417,54.86,4
North Dakota,10/21/2020 0:00,760077,752495,990.0246949,6131,34165,499,241431,4.540229503,427,56.18,10
North Dakota,10/22/2020 0:00,760077,760318,1000.317073,7823,35052,887,242640,4.610176268,427,56.18,0
North Dakota,10/23/2020 0:00,760077,768409,1010.962047,8091,35939,887,243763,4.67706651,445,58.55,18
North Dakota,10/24/2020 0:00,760077,775786,1020.667643,7377,36874,935,244794,4.753114905,453,59.6,8
North Dakota,10/25/2020 0:00,760077,784157,1031.681001,8371,37719,845,245691,4.810133685,461,60.65,8
North Dakota,10/26/2020 0:00,760077,790536,1040.073571,6379,38241,522,246237,4.837350861,467,61.44,6
North Dakota,10/27/2020 0:00,760077,796514,1047.938564,5978,39130,889,247066,4.912656902,481,63.28,14
North Dakota,10/28/2020 0:00,760077,804167,1058.007281,7653,39907,777,247617,4.96252644,493,64.86,12
North Dakota,10/29/2020 0:00,760077,812012,1068.328604,7845,41130,1223,248390,5.065196081,504,66.31,11
North Dakota,10/30/2020 0:00,760077,823327,1083.215253,11315,42483,1353,249455,5.159918234,517,68.02,13
North Dakota,10/31/2020 0:00,760077,832109,1094.769346,8782,43916,1433,250148,5.277673959,529,69.6,12
North Dakota,11/1/2020 0:00,760077,841049,1106.531312,8940,45043,1127,250750,5.355573813,536,70.52,7
North Dakota,11/2/2020 0:00,760077,848765,1116.682915,7716,46015,972,251432,5.421406396,545,71.7,9
North Dakota,11/3/2020 0:00,760077,856372,1126.691112,7607,47187,1172,252303,5.510105421,560,73.68,15
North Dakota,11/4/2020 0:00,760077,864328,1137.158472,7956,48301,1114,252788,5.588272045,572,75.26,12
North Dakota,11/5/2020 0:00,760077,873345,1149.021744,9017,49837,1536,253133,5.706450486,601,79.07,29
North Dakota,11/6/2020 0:00,760077,884732,1164.003121,11387,51602,1765,254063,5.832500689,618,81.31,17
North Dakota,11/7/2020 0:00,760077,894384,1176.701834,9652,53204,1602,254767,5.948675289,633,83.28,15
North Dakota,11/8/2020 0:00,760077,900448,1184.679973,6064,54305,1101,255193,6.030886847,644,84.73,11
North Dakota,11/9/2020 0:00,760077,907372,1193.789577,6924,55458,1153,255540,6.111936449,649,85.39,5
North Dakota,11/10/2020 0:00,760077,907372,1193.789577,0,56342,884,255540,6.209360659,649,85.39,0
North Dakota,11/11/2020 0:00,760077,917951,1207.707903,10579,57373,1031,256234,6.250115747,691,90.91,42
North Dakota,11/12/2020 0:00,760077,930981,1224.850903,13030,59173,1800,257221,6.355983634,703,92.49,12
North Dakota,11/13/2020 0:00,760077,942125,1239.512576,11144,60602,1429,258136,6.432479766,713,93.81,10
North Dakota,11/14/2020 0:00,760077,955475,1257.076586,13350,62872,2270,259356,6.580182632,732,96.31,19
North Dakota,11/15/2020 0:00,760077,962925,1266.878224,7450,63796,924,259864,6.625230418,742,97.62,10
North Dakota,11/16/2020 0:00,760077,970684,1277.0864,7759,64885,1089,260606,6.684461679,749,98.54,7
North Dakota,11/17/2020 0:00,760077,976806,1285.140848,6122,65967,1082,261373,6.753336896,775,101.96,26
